               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  47,            0.048443,             0.39537,             0.01813,             0.52871,             0.66398,             0.60142,             0.30568,            0.043193,             0.37909,            0.022986,            0.008482,            0.008482,            0.008482
                  48,            0.047834,             0.40897,            0.018916,               0.401,             0.48732,             0.41443,             0.20083,            0.044111,             0.41626,            0.026367,            0.008449,            0.008449,            0.008449
                  49,            0.047488,             0.38543,            0.017997,             0.41111,             0.39668,             0.35446,             0.16595,            0.043998,             0.40466,            0.027289,            0.008416,            0.008416,            0.008416
                  50,            0.047762,              0.4006,            0.018473,             0.43378,             0.47135,             0.39542,             0.17843,            0.045579,              0.4436,            0.023688,            0.008383,            0.008383,            0.008383
                  51,            0.048211,             0.39839,            0.019082,              0.4714,             0.69684,             0.57375,             0.25822,            0.043936,             0.37762,            0.027795,             0.00835,             0.00835,             0.00835
                  52,            0.047524,              0.3891,            0.018419,             0.43111,             0.69896,              0.5574,             0.25339,            0.044515,             0.43176,            0.029962,            0.008317,            0.008317,            0.008317
                  53,            0.047012,              0.3913,            0.018334,              0.4673,             0.48594,             0.42919,              0.1818,            0.046026,             0.43433,            0.025543,            0.008284,            0.008284,            0.008284
                  54,             0.04839,              0.3921,            0.018286,             0.41885,             0.53573,             0.44326,             0.21931,            0.043621,             0.43323,            0.032312,            0.008251,            0.008251,            0.008251
                  55,            0.047528,             0.39219,            0.017863,             0.43339,              0.5442,             0.43022,             0.18293,             0.04645,              0.4129,            0.028381,            0.008218,            0.008218,            0.008218
                  56,            0.046609,             0.38574,            0.017686,             0.43579,             0.52447,             0.43431,             0.17176,             0.04847,             0.46838,            0.024316,            0.008185,            0.008185,            0.008185
                  57,            0.047111,              0.4071,            0.017682,             0.46057,             0.57325,             0.48128,             0.22885,            0.042602,             0.39496,            0.026703,            0.008152,            0.008152,            0.008152
                  58,            0.045984,              0.3711,            0.018202,             0.53722,             0.68549,             0.61173,             0.30856,            0.041423,             0.38538,            0.022693,            0.008119,            0.008119,            0.008119
                  59,            0.046718,             0.40294,            0.017619,              0.4468,             0.42648,             0.38375,             0.18449,            0.044109,             0.42999,            0.021411,            0.008086,            0.008086,            0.008086
                  60,            0.045365,              0.3818,            0.017297,             0.50326,             0.54604,             0.49557,             0.26592,             0.04035,              0.3877,            0.024091,            0.008053,            0.008053,            0.008053
                  61,            0.046221,             0.40904,              0.0176,              0.4757,             0.42694,             0.39102,             0.19243,             0.04187,             0.42468,            0.021857,             0.00802,             0.00802,             0.00802
                  62,            0.046316,             0.39257,            0.017669,             0.48424,             0.46279,             0.42353,             0.21241,            0.041134,             0.38629,            0.023749,            0.007987,            0.007987,            0.007987
                  63,            0.046126,             0.39424,            0.017756,             0.55317,             0.56045,             0.51267,             0.26332,            0.041462,             0.35602,            0.020392,            0.007954,            0.007954,            0.007954
                  64,             0.04584,               0.392,            0.016969,             0.53899,             0.51434,             0.49065,             0.25441,             0.04057,             0.36365,            0.019952,            0.007921,            0.007921,            0.007921
                  65,            0.045411,             0.38031,            0.017735,             0.55581,             0.60874,             0.57756,             0.29264,            0.041874,             0.36908,             0.02348,            0.007888,            0.007888,            0.007888
                  66,            0.045177,             0.36786,            0.017307,             0.53613,             0.67391,             0.59779,             0.31717,            0.040618,               0.349,            0.021899,            0.007855,            0.007855,            0.007855
                  67,            0.045675,             0.37909,            0.018999,             0.55861,             0.67518,              0.5899,             0.29323,             0.04037,             0.34985,            0.021533,            0.007822,            0.007822,            0.007822
                  68,            0.044785,             0.36341,            0.018599,             0.54506,             0.63183,             0.56836,             0.30339,            0.041254,             0.35645,            0.024097,            0.007789,            0.007789,            0.007789
                  69,             0.04485,             0.38863,            0.017429,             0.46615,             0.67818,             0.54786,              0.2771,            0.040254,             0.35712,            0.031586,            0.007756,            0.007756,            0.007756
                  70,            0.046161,             0.38894,            0.017455,             0.56973,             0.64822,             0.60316,             0.29897,            0.043172,             0.35541,            0.019623,            0.007723,            0.007723,            0.007723
                  71,            0.044412,             0.38042,            0.017408,             0.50773,             0.70822,             0.59376,             0.31793,            0.039156,             0.35498,            0.025031,             0.00769,             0.00769,             0.00769
                  72,            0.045288,             0.39426,            0.016866,             0.56001,             0.67394,             0.60428,             0.32014,            0.040121,             0.36469,            0.020593,            0.007657,            0.007657,            0.007657
                  73,            0.044947,             0.37613,            0.016682,             0.58419,             0.64224,             0.60753,             0.32975,            0.039274,             0.34198,            0.021509,            0.007624,            0.007624,            0.007624
                  74,            0.043997,             0.37404,            0.016481,             0.61464,             0.65508,             0.62768,             0.34071,            0.040232,             0.34961,            0.020477,            0.007591,            0.007591,            0.007591
                  75,               0.044,             0.37878,            0.016727,              0.5591,             0.66964,             0.60046,             0.32486,            0.040207,             0.34882,            0.021057,            0.007558,            0.007558,            0.007558
                  76,            0.043127,             0.37224,            0.016715,              0.5893,             0.64944,             0.61257,             0.33625,            0.038984,             0.34003,            0.020166,            0.007525,            0.007525,            0.007525
                  77,            0.043794,             0.38415,            0.016693,             0.49201,             0.48912,             0.44124,             0.22694,            0.043089,             0.37537,            0.021808,            0.007492,            0.007492,            0.007492
                  78,            0.043892,             0.38232,            0.016549,             0.48275,             0.48967,             0.43853,              0.2374,            0.041834,             0.37073,            0.022028,            0.007459,            0.007459,            0.007459
                  79,             0.04349,             0.36165,            0.016695,             0.57164,             0.65943,              0.6152,             0.33211,            0.040145,             0.34174,            0.024286,            0.007426,            0.007426,            0.007426
                  80,             0.04421,             0.38256,            0.017043,             0.56185,             0.45241,             0.44525,             0.22619,            0.041094,             0.39233,            0.018756,            0.007393,            0.007393,            0.007393
                  81,            0.043946,             0.37543,            0.016749,             0.58733,             0.67664,             0.62173,               0.326,            0.039248,             0.34686,            0.021118,             0.00736,             0.00736,             0.00736
                  82,            0.043857,             0.38092,            0.016411,             0.59403,             0.63791,             0.60653,             0.31874,             0.04133,             0.35364,            0.020923,            0.007327,            0.007327,            0.007327
                  83,            0.043733,              0.3637,            0.016463,             0.59464,             0.64371,             0.61381,             0.32602,            0.039443,             0.34485,            0.021289,            0.007294,            0.007294,            0.007294
                  84,            0.044014,             0.38228,            0.015494,             0.56646,             0.66547,             0.61937,             0.33805,            0.041763,             0.34967,             0.02251,            0.007261,            0.007261,            0.007261
                  85,            0.044084,             0.38377,            0.016703,             0.54613,             0.41298,             0.41343,             0.21406,            0.040702,             0.38635,            0.021594,            0.007228,            0.007228,            0.007228
                  86,            0.044442,             0.36777,            0.015936,             0.56414,             0.63848,             0.58564,             0.30264,            0.041029,             0.35144,            0.019302,            0.007195,            0.007195,            0.007195
                  87,            0.044766,             0.37455,            0.016585,             0.60425,             0.64949,             0.62117,             0.33041,            0.040828,             0.34888,            0.019177,            0.007162,            0.007162,            0.007162
                  88,            0.043807,             0.36653,            0.015962,             0.56892,             0.68048,             0.60878,             0.33329,            0.038932,             0.34009,            0.020361,            0.007129,            0.007129,            0.007129
                  89,            0.043417,              0.3782,            0.016148,             0.61034,             0.64873,              0.6277,             0.35371,            0.038673,             0.34229,            0.018054,            0.007096,            0.007096,            0.007096
                  90,            0.043147,             0.38212,            0.016317,             0.60749,              0.6536,             0.61931,             0.31881,            0.040794,             0.35675,            0.019177,            0.007063,            0.007063,            0.007063
                  91,            0.043788,             0.36969,             0.01548,             0.58901,             0.63765,             0.59397,             0.32144,            0.039816,             0.35962,            0.018823,             0.00703,             0.00703,             0.00703
                  92,            0.043035,             0.35415,            0.016297,              0.5953,             0.63759,             0.61136,             0.30768,            0.040929,             0.35291,            0.019427,            0.006997,            0.006997,            0.006997
                  93,            0.043874,             0.38845,            0.016501,             0.56506,             0.57196,             0.54344,             0.27477,            0.041072,             0.36481,            0.020978,            0.006964,            0.006964,            0.006964
                  94,            0.044246,             0.37226,            0.016185,             0.58656,             0.65316,             0.60737,             0.31487,            0.040985,              0.3476,            0.020056,            0.006931,            0.006931,            0.006931
                  95,            0.045398,             0.37751,            0.015425,             0.57098,             0.65307,             0.60995,             0.32118,            0.039724,             0.34741,            0.021442,            0.006898,            0.006898,            0.006898
                  96,            0.044355,              0.3894,            0.016444,             0.59707,             0.56508,             0.55971,              0.2592,            0.042843,             0.37238,            0.019571,            0.006865,            0.006865,            0.006865
                  97,            0.044739,             0.36714,            0.016213,             0.55872,             0.67499,             0.60977,             0.32389,            0.039718,             0.34656,            0.024347,            0.006832,            0.006832,            0.006832
                  98,            0.044648,             0.38949,            0.016098,             0.51595,             0.59437,             0.54848,              0.2664,            0.043009,             0.39044,            0.020905,            0.006799,            0.006799,            0.006799
                  99,             0.04526,             0.37375,            0.015514,             0.58217,             0.66485,             0.61258,             0.31858,            0.040119,             0.35193,            0.022876,            0.006766,            0.006766,            0.006766
                 100,            0.043694,             0.39122,            0.015971,             0.54358,              0.6497,             0.59144,             0.31092,            0.040233,             0.35138,            0.024304,            0.006733,            0.006733,            0.006733
                 101,            0.042705,             0.35284,            0.015405,             0.60472,             0.62343,             0.61922,             0.31451,            0.040755,              0.3562,            0.019714,              0.0067,              0.0067,              0.0067
                 102,            0.043999,             0.37653,            0.015249,             0.61753,              0.6483,             0.61929,             0.31658,            0.041036,             0.35034,            0.018283,            0.006667,            0.006667,            0.006667
                 103,            0.044236,             0.37956,            0.016123,             0.62693,             0.62602,              0.6187,              0.3259,            0.040392,             0.34973,            0.019266,            0.006634,            0.006634,            0.006634
                 104,             0.04455,             0.36683,            0.015265,             0.61109,             0.63691,             0.61747,              0.3125,            0.041646,              0.3623,            0.019275,            0.006601,            0.006601,            0.006601
                 105,            0.043817,             0.37352,            0.016379,             0.57444,             0.64543,              0.6093,             0.29821,            0.043131,             0.37244,            0.020618,            0.006568,            0.006568,            0.006568
                 106,            0.043453,             0.35458,             0.01526,             0.59141,             0.65897,             0.62296,             0.33737,            0.040143,             0.34857,            0.019659,            0.006535,            0.006535,            0.006535
                 107,            0.043084,             0.36198,            0.015991,              0.5598,              0.6473,             0.59881,             0.32548,            0.039987,             0.35089,            0.021899,            0.006502,            0.006502,            0.006502
                 108,            0.043735,             0.37808,            0.015806,             0.56486,             0.63744,              0.6132,             0.32875,            0.040587,             0.37256,            0.021436,            0.006469,            0.006469,            0.006469
                 109,            0.043267,             0.36722,            0.015205,             0.57569,             0.65024,             0.59779,             0.32573,            0.039925,             0.34546,            0.020972,            0.006436,            0.006436,            0.006436
                 110,            0.045116,             0.38424,            0.016297,             0.57708,             0.63897,             0.61399,             0.30904,            0.042046,             0.36096,            0.020505,            0.006403,            0.006403,            0.006403
                 111,            0.046495,             0.38093,             0.01592,             0.51453,             0.64961,             0.56265,             0.27982,             0.04165,             0.34686,            0.025885,             0.00637,             0.00637,             0.00637
                 112,            0.042717,             0.37201,            0.015299,             0.62238,             0.63591,             0.61561,             0.34669,            0.039114,             0.35773,            0.019046,            0.006337,            0.006337,            0.006337
                 113,            0.042947,             0.38023,            0.015296,             0.56392,             0.65756,             0.60963,             0.33456,            0.038694,             0.34576,            0.020117,            0.006304,            0.006304,            0.006304
