               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 124,             0.03555,             0.31852,            0.012197,             0.64451,             0.68672,              0.6608,             0.39771,             0.03331,             0.31717,            0.017487,            0.001882,            0.001882,            0.001882
                 125,            0.035075,             0.30759,            0.012435,             0.61396,             0.71809,             0.66894,             0.40564,            0.032946,             0.31741,            0.016202,            0.001816,            0.001816,            0.001816
                 126,            0.035858,             0.30888,            0.012301,             0.62101,             0.71396,             0.67161,             0.41207,            0.032562,             0.31822,            0.014979,             0.00175,             0.00175,             0.00175
                 127,            0.035482,             0.31479,            0.011934,             0.62195,             0.69599,              0.6645,             0.40367,            0.033166,             0.32528,            0.018765,            0.001684,            0.001684,            0.001684
                 128,            0.034603,             0.31921,            0.012588,             0.63498,             0.70162,             0.66877,             0.40494,            0.033074,             0.32006,            0.017336,            0.001618,            0.001618,            0.001618
                 129,             0.03557,              0.3226,            0.012429,             0.64963,             0.70682,             0.67976,             0.41789,            0.032608,             0.32316,            0.015128,            0.001552,            0.001552,            0.001552
                 130,            0.034321,             0.30065,            0.012623,             0.63624,             0.70262,             0.67335,             0.41167,            0.033004,             0.32721,             0.01699,            0.001486,            0.001486,            0.001486
                 131,            0.036319,             0.33257,            0.012466,              0.6523,             0.69089,             0.67993,             0.41952,             0.03241,             0.31992,            0.015707,             0.00142,             0.00142,             0.00142
                 132,            0.034435,             0.29724,            0.012121,             0.64464,             0.69442,             0.66672,             0.40884,            0.033008,             0.32622,            0.016235,            0.001354,            0.001354,            0.001354
                 133,            0.034312,             0.30119,            0.012019,             0.64893,             0.68686,             0.66315,             0.40655,            0.033124,             0.32902,            0.016985,            0.001288,            0.001288,            0.001288
                 134,            0.034182,             0.29634,            0.011712,             0.63586,             0.71425,             0.67774,             0.41708,            0.032524,             0.32136,            0.015421,            0.001222,            0.001222,            0.001222
                 135,            0.034649,             0.31304,            0.011976,             0.65569,             0.69663,             0.68029,             0.42063,            0.032639,             0.32132,            0.016058,            0.001156,            0.001156,            0.001156
                 136,            0.034557,              0.3097,            0.011536,             0.64131,             0.70239,             0.67246,             0.41523,            0.032757,               0.326,            0.017322,             0.00109,             0.00109,             0.00109
                 137,            0.034735,             0.29897,            0.011733,             0.65058,              0.6972,             0.67926,             0.42191,            0.032587,              0.3263,            0.015723,            0.001024,            0.001024,            0.001024
                 138,            0.033442,              0.2971,            0.011738,             0.64452,             0.71219,             0.67815,             0.41936,            0.032698,              0.3277,            0.015445,            0.000958,            0.000958,            0.000958
                 139,            0.033683,             0.29076,            0.011902,             0.64977,             0.69691,             0.67193,             0.41327,            0.033392,             0.33525,            0.016529,            0.000892,            0.000892,            0.000892
                 140,            0.033927,                0.29,            0.011418,              0.6425,             0.70579,             0.67459,             0.41364,            0.033215,             0.33323,             0.01613,            0.000826,            0.000826,            0.000826
                 141,             0.03399,              0.3003,            0.011652,             0.64934,             0.70206,             0.67754,             0.41842,            0.032988,              0.3337,            0.015258,             0.00076,             0.00076,             0.00076
                 142,            0.034499,             0.30619,            0.011521,             0.65187,             0.68893,             0.68201,             0.42192,            0.032711,             0.32964,            0.016026,            0.000694,            0.000694,            0.000694
                 143,            0.033321,             0.29127,            0.011891,             0.66216,             0.69167,             0.68798,             0.42342,            0.032586,             0.32268,            0.015759,            0.000628,            0.000628,            0.000628
                 144,            0.033344,             0.30389,            0.011755,             0.64244,             0.71733,             0.68434,             0.42156,            0.032563,             0.32587,            0.015399,            0.000562,            0.000562,            0.000562
                 145,            0.032547,             0.27723,            0.011596,             0.64892,              0.7023,              0.6761,             0.41802,             0.03276,             0.33154,            0.015732,            0.000496,            0.000496,            0.000496
                 146,            0.033997,              0.3011,             0.01193,             0.65722,             0.69053,             0.67069,             0.41713,            0.032753,             0.33285,            0.016072,             0.00043,             0.00043,             0.00043
                 147,            0.033157,             0.29201,            0.011526,             0.65429,             0.69494,             0.67389,             0.41912,            0.032848,             0.33264,            0.015353,            0.000364,            0.000364,            0.000364
                 148,            0.032929,             0.28461,            0.011651,             0.64664,             0.70729,             0.67483,             0.41891,            0.032721,             0.33105,            0.015397,            0.000298,            0.000298,            0.000298
                 149,            0.033361,             0.28598,             0.01142,             0.65796,             0.70196,             0.67435,             0.41787,            0.032906,             0.33325,            0.015367,            0.000232,            0.000232,            0.000232
