               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  94,            0.037871,             0.34838,            0.016734,             0.57949,             0.69582,             0.62888,             0.38653,            0.031384,             0.28787,            0.021515,          0.00069031,          0.00069031,          0.00069031
                  95,            0.036907,             0.34336,            0.017342,             0.58448,             0.69349,             0.62678,             0.38957,            0.031093,              0.2859,            0.021561,          0.00068698,          0.00068698,          0.00068698
                  96,            0.036902,               0.334,            0.017035,             0.57579,             0.69205,             0.62129,              0.3864,            0.030882,             0.28362,            0.021442,          0.00068365,          0.00068365,          0.00068365
                  97,            0.036671,              0.3313,            0.016671,              0.5797,             0.69469,             0.62496,             0.39093,            0.030722,             0.28252,            0.021201,          0.00068032,          0.00068032,          0.00068032
                  98,            0.037357,             0.32956,            0.017155,             0.58116,              0.7035,              0.6338,             0.38746,            0.031258,             0.28355,            0.021027,          0.00067699,          0.00067699,          0.00067699
                  99,            0.036832,             0.32744,            0.017233,             0.56629,             0.68798,             0.61335,             0.38134,            0.031621,             0.29346,            0.021799,          0.00067366,          0.00067366,          0.00067366
                 100,            0.036246,             0.33146,            0.016793,             0.58696,             0.70241,             0.63885,             0.39859,            0.030705,             0.28308,            0.020731,          0.00067033,          0.00067033,          0.00067033
                 101,            0.037228,             0.33244,            0.017134,             0.59454,             0.69831,             0.63451,             0.39612,            0.030719,               0.283,            0.020596,            0.000667,            0.000667,            0.000667
                 102,             0.03744,             0.33245,            0.016678,             0.59787,             0.68972,             0.63479,              0.3909,            0.031048,              0.2865,            0.020465,          0.00066367,          0.00066367,          0.00066367
                 103,            0.037252,             0.35047,            0.017313,             0.60275,             0.69118,             0.64135,             0.39503,            0.030865,             0.28418,            0.020235,          0.00066034,          0.00066034,          0.00066034
                 104,            0.036982,             0.31748,            0.016611,             0.59748,              0.6914,             0.63797,             0.39542,            0.030795,             0.28358,            0.020322,          0.00065701,          0.00065701,          0.00065701
                 105,              0.0364,             0.33134,            0.016672,              0.5883,             0.69518,             0.63128,             0.39287,            0.030919,             0.28658,            0.020935,          0.00065368,          0.00065368,          0.00065368
                 106,            0.036246,             0.32213,            0.016389,             0.59812,              0.6977,             0.65144,             0.40493,            0.030688,             0.28401,            0.020189,          0.00065035,          0.00065035,          0.00065035
                 107,            0.037223,             0.33272,             0.01623,             0.59369,             0.69783,              0.6488,             0.40326,            0.030613,             0.28313,            0.020319,          0.00064702,          0.00064702,          0.00064702
