               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  78,            0.039359,             0.33577,            0.011657,               0.602,             0.68886,             0.65675,             0.39573,            0.034084,             0.33691,            0.019049,            0.007459,            0.007459,            0.007459
                  79,            0.039355,             0.32039,            0.011986,              0.6112,              0.6986,             0.65173,             0.39327,            0.034924,             0.33606,            0.018097,            0.007426,            0.007426,            0.007426
                  80,            0.037746,             0.33508,            0.012414,             0.60739,             0.69565,             0.64912,             0.38739,            0.034412,             0.33917,            0.018018,            0.007393,            0.007393,            0.007393
                  81,            0.037771,             0.32784,            0.012202,             0.59873,             0.70144,             0.63987,             0.38656,            0.033931,             0.33228,            0.020538,             0.00736,             0.00736,             0.00736
                  82,            0.039065,             0.33222,            0.011638,             0.64839,             0.67383,             0.66312,             0.40054,            0.034644,             0.33765,            0.016104,            0.007327,            0.007327,            0.007327
                  83,            0.039278,             0.31758,            0.011808,             0.60307,             0.69862,             0.64661,             0.39457,            0.033921,             0.33258,            0.021259,            0.007294,            0.007294,            0.007294
                  84,            0.039038,              0.3353,            0.010934,              0.6115,              0.6771,             0.64886,              0.3832,            0.035215,             0.34222,            0.019269,            0.007261,            0.007261,            0.007261
                  85,            0.039627,             0.33564,            0.011855,             0.62632,             0.68475,             0.65137,             0.37285,            0.036138,             0.33923,            0.018588,            0.007228,            0.007228,            0.007228
                  86,            0.038033,             0.32017,            0.011372,              0.6245,             0.68213,              0.6512,             0.39183,            0.034465,              0.3327,            0.019971,            0.007195,            0.007195,            0.007195
                  87,             0.03841,             0.32549,            0.011514,             0.62651,             0.66953,             0.64236,              0.3795,            0.035554,             0.34692,            0.019379,            0.007162,            0.007162,            0.007162
                  88,            0.037505,             0.31691,            0.011187,             0.59555,               0.681,             0.62464,             0.37668,            0.035181,             0.35272,            0.021112,            0.007129,            0.007129,            0.007129
                  89,            0.037456,             0.32936,            0.011411,             0.62148,             0.68671,             0.65864,             0.39785,            0.034125,             0.34271,            0.018475,            0.007096,            0.007096,            0.007096
                  90,            0.038294,              0.3328,            0.011513,             0.63601,             0.67826,             0.66077,             0.39846,            0.034421,             0.34766,             0.01749,            0.007063,            0.007063,            0.007063
                  91,            0.037466,             0.31806,            0.010922,             0.64356,             0.68894,             0.66764,             0.39658,            0.034762,             0.34094,            0.017184,             0.00703,             0.00703,             0.00703
