               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 143,            0.039976,             0.35616,            0.013668,             0.57702,             0.68582,             0.63948,             0.36812,            0.036475,             0.35022,            0.019974,            0.005314,            0.005314,            0.005314
                 144,            0.039034,             0.34979,            0.013362,             0.60957,             0.65342,             0.64996,             0.37608,            0.036817,             0.35681,            0.021021,            0.005281,            0.005281,            0.005281
                 145,            0.038817,             0.34852,            0.013389,             0.56537,              0.7109,             0.63152,             0.35746,            0.037033,             0.35968,            0.022864,            0.005248,            0.005248,            0.005248
                 146,            0.039133,             0.34585,            0.013716,             0.57133,              0.6797,             0.62843,             0.36496,            0.036582,             0.34674,            0.024542,            0.005215,            0.005215,            0.005215
                 147,            0.038592,             0.34926,            0.013966,             0.59862,             0.65294,             0.62396,             0.35936,             0.03675,             0.34991,            0.020444,            0.005182,            0.005182,            0.005182
                 148,            0.039772,             0.34632,            0.013586,             0.58694,             0.66661,             0.62687,             0.35099,            0.037353,             0.35126,            0.022516,            0.005149,            0.005149,            0.005149
                 149,            0.038871,             0.34024,            0.013935,             0.60004,             0.66882,              0.6301,             0.34317,            0.037797,             0.34717,            0.020386,            0.005116,            0.005116,            0.005116
                 150,            0.039167,              0.3468,            0.013719,             0.59357,             0.67497,             0.63707,             0.35879,             0.03681,             0.35535,            0.019034,            0.005083,            0.005083,            0.005083
                 151,            0.038853,             0.33997,            0.013456,             0.61488,             0.67196,             0.64927,             0.36497,            0.036673,             0.35565,            0.018347,             0.00505,             0.00505,             0.00505
                 152,            0.038216,             0.33751,            0.013547,             0.61614,             0.66575,             0.65511,             0.38003,            0.036259,             0.34882,            0.018008,            0.005017,            0.005017,            0.005017
                 153,            0.038932,             0.34615,            0.013914,              0.6314,             0.66401,             0.65781,             0.37783,            0.036575,             0.35077,            0.018066,            0.004984,            0.004984,            0.004984
                 154,            0.039342,             0.34654,            0.013495,             0.60737,             0.67112,             0.64615,             0.37561,            0.036183,             0.34625,            0.020636,            0.004951,            0.004951,            0.004951
                 155,            0.039452,             0.35464,            0.013163,             0.59862,             0.67862,             0.63889,             0.36219,            0.036817,              0.3501,            0.020197,            0.004918,            0.004918,            0.004918
                 156,             0.03911,             0.36463,             0.01373,             0.61757,             0.64267,             0.62821,             0.35631,            0.037853,             0.36115,            0.020923,            0.004885,            0.004885,            0.004885
